Experiment, Condition, DyadID, ParticipantID,Phase,Meaning,InputSentence,RT,MeaningSelection,OutputSentence,CorrectedOutput,Grammatical,GrammaticalityJudgment,Timestamp
ISO, NoL1WordOrder, NA, 2WI02,allTraining,"('jelpa', 'blue', 'two')",jelpa kogla nefri,3.45,correct,NA,NA,NA,NA,Fri Sep 16 14:47:30 2016
ISO, NoL1WordOrder, NA, 2WI02,allTraining,"('mokte', 'blue', 'two')",mokte kogla nefri,6.9,correct,NA,NA,NA,NA,Fri Sep 16 14:47:41 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'plain', 'two')",NA,15.18,NA,nefri jelpa,nefri jelpa,NA,NA,Fri Sep 16 14:48:23 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'blue', 'two')",NA,12.4,NA,kogla mokte,kogla mokte,NA,NA,Fri Sep 16 14:48:36 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'blue', 'two')",NA,7.24,NA,kogla jelpa,kogla jelpa,NA,NA,Fri Sep 16 14:48:43 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'plain', 'two')",NA,6.26,NA,jelpa nefri,jelpa nefri,NA,NA,Fri Sep 16 14:48:50 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'blue', 'one')",NA,8.16,NA,kogla mokta,kogla mokte,NA,NA,Fri Sep 16 14:48:58 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'blue', 'two')",NA,7.95,NA,kogla mokta nefri,kogla mokte nefri,NA,NA,Fri Sep 16 14:49:06 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'blue', 'two')",NA,10.68,NA,kogla jelpa nefri,kogla jelpa nefri,NA,NA,Fri Sep 16 14:49:17 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'blue', 'two')",NA,7.78,NA,kogla mokte nefri,kogla mokte nefri,NA,NA,Fri Sep 16 14:49:25 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'blue', 'two')",NA,8.66,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Fri Sep 16 14:49:34 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'blue', 'two')",NA,9.51,NA,nefri jelpa kogla,nefri jelpa kogla,NA,NA,Fri Sep 16 14:49:43 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'blue', 'one')",NA,9.99,NA,kogla jelpa,kogla jelpa,NA,NA,Fri Sep 16 14:49:53 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'plain', 'two')",NA,9,NA,nefri mokte,nefri mokte,NA,NA,Fri Sep 16 14:50:03 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'blue', 'two')",NA,8.2,NA,nefri kogla jelpa,nefri kogla jelpa,NA,NA,Fri Sep 16 14:50:11 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'plain', 'two')",NA,6.64,NA,nefri mokte,nefri mokte,NA,NA,Fri Sep 16 14:50:18 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'blue', 'two')",NA,10.08,NA,nefri mokte kogla,nefri mokte kogla,NA,NA,Fri Sep 16 14:50:28 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'blue', 'two')",NA,6.17,NA,nefri jelpa kogle,nefri jelpa kogla,NA,NA,Fri Sep 16 14:50:34 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'blue', 'two')",NA,10.93,NA,nefri kogla mokte,nefri kogla mokte,NA,NA,Fri Sep 16 14:50:45 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'blue', 'two')",NA,5.92,NA,nefri jelpa kogla,nefri jelpa kogla,NA,NA,Fri Sep 16 14:50:51 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'plain', 'two')",NA,7.09,NA,nefri mokte,nefri mokte,NA,NA,Fri Sep 16 14:50:59 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'blue', 'two')",NA,11.22,NA,nefri kogla mokte,nefri kogla mokte,NA,NA,Fri Sep 16 14:51:10 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'blue', 'one')",NA,5.85,NA,kogla jelpa,kogla jelpa,NA,NA,Fri Sep 16 14:51:16 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'plain', 'one')",NA,3.32,NA,jelpa,jelpa,NA,NA,Fri Sep 16 14:51:19 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'blue', 'two')",NA,7.29,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Fri Sep 16 14:51:27 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'blue', 'one')",NA,6.36,NA,kogla mokte,kogla mokte,NA,NA,Fri Sep 16 14:51:33 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'blue', 'two')",NA,5.59,NA,kogla mokte nefri,kogla mokte nefri,NA,NA,Fri Sep 16 14:51:39 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'blue', 'two')",NA,8.33,NA,kogla jelpa nefri,kogla jelpa nefri,NA,NA,Fri Sep 16 14:51:48 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'plain', 'two')",NA,5.65,NA,nefri jelpa,nefri jelpa,NA,NA,Fri Sep 16 14:51:53 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'plain', 'two')",NA,4.54,NA,nefri jelpa,nefri jelpa,NA,NA,Fri Sep 16 14:51:58 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'blue', 'two')",NA,6.62,NA,jelpa nefri kogla,jelpa nefri kogla,NA,NA,Fri Sep 16 14:52:05 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'blue', 'two')",NA,7.52,NA,nefri kogla jelpa,nefri kogla jelpa,NA,NA,Fri Sep 16 14:52:12 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'plain', 'two')",NA,5.89,NA,nefri mokte,nefri mokte,NA,NA,Fri Sep 16 14:52:19 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'blue', 'two')",NA,6.68,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Fri Sep 16 14:52:25 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'plain', 'two')",NA,5.31,NA,jelpa nefri,jelpa nefri,NA,NA,Fri Sep 16 14:52:31 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'blue', 'two')",NA,6.54,NA,nefri jelpa kogla,nefri jelpa kogla,NA,NA,Fri Sep 16 14:52:37 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'blue', 'two')",NA,9.6,NA,nefri kogla moket,nefri kogla mokte,NA,NA,Fri Sep 16 14:52:47 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'blue', 'two')",NA,8.68,NA,nefri kogla jelpa,nefri kogla jelpa,NA,NA,Fri Sep 16 14:52:56 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'blue', 'two')",NA,6.44,NA,mokte nefri kogla,mokte nefri kogla,NA,NA,Fri Sep 16 14:53:03 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'blue', 'two')",NA,12.72,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Fri Sep 16 14:53:50 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'plain', 'two')",NA,7.69,NA,mokte nefri,mokte nefri,NA,NA,Fri Sep 16 14:53:58 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'blue', 'one')",NA,5.66,NA,mokte kogla,mokte kogla,NA,NA,Fri Sep 16 14:54:03 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'blue', 'one')",NA,6.01,NA,jelpa kogla,jelpa kogla,NA,NA,Fri Sep 16 14:54:09 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'blue', 'two')",NA,9.23,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Fri Sep 16 14:54:19 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'blue', 'two')",NA,9.52,NA,kogle nefri mokte,kogla nefri mokte,NA,NA,Fri Sep 16 14:54:29 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'blue', 'one')",NA,5.62,NA,kogla jelpa,kogla jelpa,NA,NA,Fri Sep 16 14:54:34 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'blue', 'two')",NA,5.86,NA,jelpa kogla nefri,jelpa kogla nefri,NA,NA,Fri Sep 16 14:54:40 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'plain', 'one')",NA,5.92,NA,mokte,mokte,NA,NA,Fri Sep 16 14:54:46 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'blue', 'two')",NA,6.35,NA,mokte nefri kogla,mokte nefri kogla,NA,NA,Fri Sep 16 14:54:53 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'blue', 'two')",NA,5.46,NA,jelpa nefri kogla,jelpa nefri kogla,NA,NA,Fri Sep 16 14:54:58 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('jelpa', 'blue', 'one')",NA,4.6,NA,jelpa kogla,jelpa kogla,NA,NA,Fri Sep 16 14:55:03 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'blue', 'one')",NA,7.38,NA,mokte kogla,mokte kogla,NA,NA,Fri Sep 16 14:55:11 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'blue', 'two')",NA,8.35,NA,mokte kogla nefri,mokte kogla nefri,NA,NA,Fri Sep 16 14:55:19 2016
ISO, NoL1WordOrder, NA, 2WI02,testing_all,"('mokte', 'blue', 'one')",NA,3.88,NA,mokte kogla,mokte kogla,NA,NA,Fri Sep 16 14:55:23 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('jelpa', 'blue', 'two')",nefri jelpa kogla,4.68,NA,NA,NA,yes,yes,Fri Sep 16 14:56:10 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('jelpa', 'blue', 'two')",nefri kogla jelpa,5.84,NA,NA,NA,no,yes,Fri Sep 16 14:56:19 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('jelpa', 'plain', 'two')",jelpa nefri,4.67,NA,NA,NA,yes,yes,Fri Sep 16 14:56:26 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('jelpa', 'blue', 'two')",jelpa nefri kogla,3.51,NA,NA,NA,yes,no,Fri Sep 16 14:56:32 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('jelpa', 'plain', 'two')",nezno jelpa,3.51,NA,NA,NA,no,no,Fri Sep 16 14:56:38 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('jelpa', 'blue', 'one')",kospu jelpa,2.34,NA,NA,NA,no,no,Fri Sep 16 14:56:42 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('mokte', 'blue', 'two')",kogla mokte nefri,1.18,NA,NA,NA,yes,yes,Fri Sep 16 14:56:46 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('jelpa', 'blue', 'two')",jelpa kogla nefri,1.18,NA,NA,NA,yes,yes,Fri Sep 16 14:56:50 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('mokte', 'blue', 'two')",kogla nefri mokte,1.17,NA,NA,NA,no,yes,Fri Sep 16 14:56:54 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('mokte', 'blue', 'two')",mokte nefri kogla,2.35,NA,NA,NA,yes,yes,Fri Sep 16 14:56:59 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('jelpa', 'blue', 'one')",jelpa kogla,7.01,NA,NA,NA,yes,yes,Fri Sep 16 14:57:08 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('mokte', 'blue', 'two')",nefri mokte kogla,1.17,NA,NA,NA,yes,yes,Fri Sep 16 14:57:12 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('jelpa', 'blue', 'one')",kogla jelpa,5.84,NA,NA,NA,yes,yes,Fri Sep 16 14:57:20 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('mokte', 'blue', 'one')",kogla mokte,0.02,NA,NA,NA,yes,yes,Fri Sep 16 14:57:23 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('jelpa', 'plain', 'two')",nefri jelpa,2.34,NA,NA,NA,yes,yes,Fri Sep 16 14:57:27 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('mokte', 'blue', 'one')",kospu mokte,1.19,NA,NA,NA,no,no,Fri Sep 16 14:57:31 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('jelpa', 'blue', 'two')",kogla jelpa nefri,2.35,NA,NA,NA,yes,yes,Fri Sep 16 14:57:36 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('mokte', 'plain', 'two')",mokte nefri,2.35,NA,NA,NA,yes,yes,Fri Sep 16 14:57:40 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('jelpa', 'blue', 'two')",jelpa nefri kospu,1.17,NA,NA,NA,no,no,Fri Sep 16 14:57:44 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('mokte', 'blue', 'one')",mokte kogla,5.85,NA,NA,NA,yes,yes,Fri Sep 16 14:57:52 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('mokte', 'plain', 'two')",nezno mokte,1.18,NA,NA,NA,no,no,Fri Sep 16 14:57:56 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('mokte', 'plain', 'two')",nefri mokte,1.18,NA,NA,NA,yes,yes,Fri Sep 16 14:57:59 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('mokte', 'blue', 'two')",mokte kogla nefri,1.18,NA,NA,NA,yes,yes,Fri Sep 16 14:58:03 2016
ISO, NoL1WordOrder, NA, 2WI02,GrammaticalityTest,"('mokte', 'blue', 'two')",mokte kogla nezno,0,NA,NA,NA,no,no,Fri Sep 16 14:58:06 2016
ISO, NoL1WordOrder, NA, 2WI03,1wordTraining,"('mokte', 'plain', 'one')",mokte,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:32:54 2016
ISO, NoL1WordOrder, NA, 2WI03,1wordTraining,"('jelpa', 'plain', 'one')",jelpa,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:32:58 2016
ISO, NoL1WordOrder, NA, 2WI03,1wordTraining,"('mokte', 'plain', 'one')",mokte,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:33:02 2016
ISO, NoL1WordOrder, NA, 2WI03,1wordTraining,"('mokte', 'plain', 'one')",mokte,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:33:06 2016
ISO, NoL1WordOrder, NA, 2WI03,1wordTraining,"('jelpa', 'plain', 'one')",jelpa,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:33:10 2016
ISO, NoL1WordOrder, NA, 2WI03,1wordTraining,"('mokte', 'plain', 'one')",mokte,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:33:13 2016
ISO, NoL1WordOrder, NA, 2WI03,1wordTraining,"('jelpa', 'plain', 'one')",jelpa,3.45,correct,NA,NA,NA,NA,Tue Sep 13 15:33:44 2016
ISO, NoL1WordOrder, NA, 2WI03,1wordTraining,"('mokte', 'plain', 'one')",mokte,2.3,correct,NA,NA,NA,NA,Tue Sep 13 15:33:50 2016
ISO, NoL1WordOrder, NA, 2WI03,1wordTraining,"('jelpa', 'plain', 'one')",jelpa,1.15,correct,NA,NA,NA,NA,Tue Sep 13 15:33:54 2016
ISO, NoL1WordOrder, NA, 2WI03,1wordTraining,"('jelpa', 'plain', 'one')",jelpa,1.16,correct,NA,NA,NA,NA,Tue Sep 13 15:33:58 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:34:46 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:34:50 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kogla,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:34:54 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('jelpa', 'plain', 'two')",nefri jelpa,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:34:58 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nefri,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:35:03 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('jelpa', 'plain', 'two')",nefri jelpa,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:35:07 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:35:11 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:35:15 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('mokte', 'blue', 'one')",mokte kogla,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:35:20 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('jelpa', 'plain', 'two')",nefri jelpa,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:35:24 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('mokte', 'blue', 'one')",mokte kogla,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:35:28 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('jelpa', 'plain', 'two')",nefri jelpa,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:35:33 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('mokte', 'blue', 'one')",kogla mokte,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:35:37 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kogla,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:35:41 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('mokte', 'blue', 'one')",kogla mokte,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:35:45 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('jelpa', 'blue', 'one')",kogla jelpa,3.44,correct,NA,NA,NA,NA,Tue Sep 13 15:35:55 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('mokte', 'blue', 'one')",mokte kogla,3.45,correct,NA,NA,NA,NA,Tue Sep 13 15:36:02 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('mokte', 'plain', 'two')",nefri mokte,1.15,correct,NA,NA,NA,NA,Tue Sep 13 15:36:07 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nefri,4.59,correct,NA,NA,NA,NA,Tue Sep 13 15:36:15 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kogla,3.44,correct,NA,NA,NA,NA,Tue Sep 13 15:36:23 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('jelpa', 'blue', 'one')",kogla jelpa,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:36:24 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('mokte', 'blue', 'one')",mokte kogla,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:36:28 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:36:32 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('mokte', 'blue', 'one')",kogla mokte,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:36:37 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('mokte', 'blue', 'one')",kogla mokte,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:36:41 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('mokte', 'blue', 'one')",kogla mokte,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:36:45 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('mokte', 'plain', 'two')",mokte nefri,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:36:49 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('jelpa', 'blue', 'one')",kogla jelpa,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:36:54 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('jelpa', 'plain', 'two')",nefri jelpa,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:36:58 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kogla,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:37:02 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nefri,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:37:07 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('jelpa', 'blue', 'one')",jelpa kogla,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:37:11 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('mokte', 'plain', 'two')",nefri mokte,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:37:15 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('jelpa', 'blue', 'one')",kogla jelpa,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:37:19 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('mokte', 'blue', 'one')",mokte kogla,NA,NA,NA,NA,NA,NA,Tue Sep 13 15:37:23 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nefri,4.59,correct,NA,NA,NA,NA,Tue Sep 13 15:37:35 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('jelpa', 'blue', 'one')",kogla jelpa,2.29,correct,NA,NA,NA,NA,Tue Sep 13 15:37:41 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('mokte', 'plain', 'two')",mokte nefri,1.15,correct,NA,NA,NA,NA,Tue Sep 13 15:37:45 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('mokte', 'plain', 'two')",mokte nefri,1.15,correct,NA,NA,NA,NA,Tue Sep 13 15:37:50 2016
ISO, NoL1WordOrder, NA, 2WI03,2wordTraining,"('jelpa', 'plain', 'two')",jelpa nefri,2.29,correct,NA,NA,NA,NA,Tue Sep 13 15:37:56 2016
ISO, NoL1WordOrder, NA, 2WI03,testing_2w,"('jelpa', 'plain', 'two')",NA,16.96,NA,jelga nefri,jelpa nefri,NA,NA,Tue Sep 13 15:38:40 2016
ISO, NoL1WordOrder, NA, 2WI03,testing_2w,"('jelpa', 'blue', 'one')",NA,25.17,NA,kogla jelga,kogla jelpa,NA,NA,Tue Sep 13 15:39:05 2016
ISO, NoL1WordOrder, NA, 2WI03,testing_2w,"('mokte', 'plain', 'two')",NA,10.1,NA,mokte nefri,mokte nefri,NA,NA,Tue Sep 13 15:39:15 2016
ISO, NoL1WordOrder, NA, 2WI03,testing_2w,"('mokte', 'plain', 'two')",NA,3.63,NA,mokte nefri,mokte nefri,NA,NA,Tue Sep 13 15:39:19 2016
ISO, NoL1WordOrder, NA, 2WI03,testing_2w,"('mokte', 'blue', 'one')",NA,6.1,NA,mokte kogla,mokte kogla,NA,NA,Tue Sep 13 15:39:25 2016
ISO, NoL1WordOrder, NA, 2WI03,testing_2w,"('jelpa', 'plain', 'two')",NA,6.55,NA,jegla nefri,jelpa nefri,NA,NA,Tue Sep 13 15:39:32 2016
ISO, NoL1WordOrder, NA, 2WI03,testing_2w,"('mokte', 'plain', 'two')",NA,7.77,NA,mokte nefri,mokte nefri,NA,NA,Tue Sep 13 15:39:40 2016
ISO, NoL1WordOrder, NA, 2WI03,testing_2w,"('jelpa', 'plain', 'two')",NA,4.55,NA,jegla nefri,jelpa nefri,NA,NA,Tue Sep 13 15:39:45 2016
ISO, NoL1WordOrder, NA, 2WI03,testing_2w,"('mokte', 'blue', 'one')",NA,7.87,NA,mokte kogla,mokte kogla,NA,NA,Tue Sep 13 15:39:53 2016
ISO, NoL1WordOrder, NA, 2WI03,testing_2w,"('jelpa', 'blue', 'one')",NA,6,NA,jelga kogla,jelpa kogla,NA,NA,Tue Sep 13 15:39:59 2016
ISO, NoL1WordOrder, NA, 2WI03,testing_2w,"('jelpa', 'plain', 'two')",NA,3.99,NA,jelga nefri,jelpa nefri,NA,NA,Tue Sep 13 15:40:03 2016
ISO, NoL1WordOrder, NA, 2WI03,testing_2w,"('mokte', 'blue', 'one')",NA,11.34,NA,mokte kolga,mokte kogla,NA,NA,Tue Sep 13 15:40:14 2016
ISO, NoL1WordOrder, NA, 2WI03,testing_2w,"('mokte', 'blue', 'one')",NA,4.25,NA,mokte kolga,mokte kogla,NA,NA,Tue Sep 13 15:40:19 2016
ISO, NoL1WordOrder, NA, 2WI03,testing_2w,"('jelpa', 'blue', 'one')",NA,8.4,NA,jelga kolga,jelpa kogla,NA,NA,Tue Sep 13 15:40:27 2016
ISO, NoL1WordOrder, NA, 2WI03,testing_2w,"('mokte', 'plain', 'two')",NA,2.93,NA,mokte nefri,mokte nefri,NA,NA,Tue Sep 13 15:40:30 2016
ISO, NoL1WordOrder, NA, 2WI03,testing_2w,"('jelpa', 'plain', 'two')",NA,6.07,NA,jelga nefri,jelpa nefri,NA,NA,Tue Sep 13 15:40:37 2016
ISO, NoL1WordOrder, NA, 2WI03,testing_2w,"('mokte', 'blue', 'one')",NA,5.7,NA,mokte kolga,mokte kogla,NA,NA,Tue Sep 13 15:40:43 2016
ISO, NoL1WordOrder, NA, 2WI03,testing_2w,"('jelpa', 'blue', 'one')",NA,7.62,NA,jelga kolga,jelpa kogla,NA,NA,Tue Sep 13 15:40:50 2016
ISO, NoL1WordOrder, NA, 2WI03,testing_2w,"('jelpa', 'blue', 'one')",NA,2.68,NA,jelga kolga,jelpa kogla,NA,NA,Tue Sep 13 15:40:53 2016
ISO, NoL1WordOrder, NA, 2WI03,testing_2w,"('mokte', 'plain', 'two')",NA,3.69,NA,mokte nefri,mokte nefri,NA,NA,Tue Sep 13 15:40:57 2016
